species_name,size_class,LMAX
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,15,23
Jasus edwardsii,20,23
Jasus edwardsii,20,23
Jasus edwardsii,20,23
Jasus edwardsii,20,23
Jasus edwardsii,20,23
Jasus edwardsii,20,23
Jasus edwardsii,20,23
Jasus edwardsii,20,23
Jasus edwardsii,20,23
Jasus edwardsii,20,23
Jasus edwardsii,20,23
Jasus edwardsii,20,23
Jasus edwardsii,20,23
Jasus edwardsii,20,23
Jasus edwardsii,20,23
Jasus edwardsii,20,23
Jasus edwardsii,20,23
Jasus edwardsii,20,23
Jasus edwardsii,20,23
Jasus edwardsii,20,23
Haliotis laevigata,2.5,23
Haliotis laevigata,2.5,23
Haliotis laevigata,2.5,23
Haliotis laevigata,5,23
Haliotis laevigata,5,23
Haliotis laevigata,5,23
Haliotis laevigata,5,23
Haliotis laevigata,5,23
Haliotis laevigata,5,23
Haliotis laevigata,5,23
Haliotis laevigata,5,23
Haliotis laevigata,5,23
Haliotis laevigata,5,23
Haliotis laevigata,5,23
Haliotis laevigata,5,23
Haliotis laevigata,5,23
Haliotis laevigata,5,23
Haliotis laevigata,5,23
Haliotis laevigata,5,23
Haliotis laevigata,5,23
Haliotis laevigata,5,23
Haliotis laevigata,5,23
Haliotis laevigata,5,23
Haliotis laevigata,5,23
Haliotis laevigata,5,23
Haliotis laevigata,5,23
Haliotis laevigata,5,23
Haliotis laevigata,5,23
Haliotis laevigata,5,23
Haliotis laevigata,5,23
Haliotis laevigata,5,23
Haliotis laevigata,5,23
Haliotis laevigata,5,23
Haliotis laevigata,5,23
Haliotis laevigata,5,23
Haliotis laevigata,5,23
Haliotis laevigata,5,23
Haliotis laevigata,5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,7.5,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,10,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,12.5,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,15,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,20,23
Haliotis laevigata,25,23
Haliotis laevigata,25,23
Haliotis laevigata,25,23
Haliotis laevigata,30,23
Haliotis laevigata,30,23
Haliotis laevigata,30,23
Haliotis laevigata,30,23
Haliotis laevigata,30,23
Haliotis laevigata,30,23
Haliotis laevigata,30,23
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,2.5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,5,8
Dicathais orbita,7.5,8
Dicathais orbita,7.5,8
Dicathais orbita,7.5,8
Dicathais orbita,7.5,8
Dicathais orbita,7.5,8
Dicathais orbita,7.5,8
Dicathais orbita,7.5,8
Dicathais orbita,10,8
Dicathais orbita,12.5,8
Turbo torquatus,2.5,10
Turbo torquatus,2.5,10
Turbo torquatus,2.5,10
Turbo torquatus,2.5,10
Turbo torquatus,2.5,10
Turbo torquatus,2.5,10
Turbo torquatus,2.5,10
Turbo torquatus,2.5,10
Turbo torquatus,2.5,10
Turbo torquatus,2.5,10
Turbo torquatus,2.5,10
Turbo torquatus,2.5,10
Turbo torquatus,2.5,10
Turbo torquatus,2.5,10
Turbo torquatus,2.5,10
