lat_zone,name,value,lat_zone_ordered,name_ordered
Tropical,slope_fish,-1.96291480530478,Tropical,slope_fish
Tropical,slope_comb,-1.95120417192801,Tropical,slope_comb
Tropical,slope_fish,-1.92080360920292,Tropical,slope_fish
Tropical,slope_comb,-1.86775397937878,Tropical,slope_comb
Tropical,slope_fish,-1.79931631472739,Tropical,slope_fish
Tropical,slope_comb,-1.83659391704959,Tropical,slope_comb
Tropical,slope_fish,-1.78217331372545,Tropical,slope_fish
Tropical,slope_comb,-2.08462041153044,Tropical,slope_comb
Tropical,slope_fish,-1.96485780494279,Tropical,slope_fish
Tropical,slope_comb,-1.81863153029683,Tropical,slope_comb
Tropical,slope_fish,-1.78398905409257,Tropical,slope_fish
Tropical,slope_comb,-1.84358218215138,Tropical,slope_comb
Tropical,slope_fish,-1.80151075454734,Tropical,slope_fish
Tropical,slope_comb,-1.87876666662276,Tropical,slope_comb
Tropical,slope_fish,-1.8161960204227,Tropical,slope_fish
Tropical,slope_comb,-1.87664267312192,Tropical,slope_comb
Tropical,slope_fish,-1.8062487025964,Tropical,slope_fish
Tropical,slope_comb,-1.94461181914047,Tropical,slope_comb
Tropical,slope_fish,-1.91907162382409,Tropical,slope_fish
Tropical,slope_comb,-2.04446897140201,Tropical,slope_comb
Tropical,slope_fish,-1.98247625525797,Tropical,slope_fish
Tropical,slope_comb,-1.92921026885266,Tropical,slope_comb
Tropical,slope_fish,-1.90693396245209,Tropical,slope_fish
Tropical,slope_comb,-2.00784739331385,Tropical,slope_comb
Tropical,slope_fish,-1.9903115888233,Tropical,slope_fish
Tropical,slope_comb,-2.02921483244859,Tropical,slope_comb
Tropical,slope_fish,-1.96562194025699,Tropical,slope_fish
Tropical,slope_comb,-2.02891272921288,Tropical,slope_comb
Tropical,slope_fish,-1.97447947473612,Tropical,slope_fish
Tropical,slope_comb,-2.07749724504499,Tropical,slope_comb
Tropical,slope_fish,-2.06033377108271,Tropical,slope_fish
Tropical,slope_comb,-1.95893336227922,Tropical,slope_comb
Tropical,slope_fish,-1.92985992548845,Tropical,slope_fish
Tropical,slope_comb,-2.07210083552889,Tropical,slope_comb
Tropical,slope_fish,-2.05254746585662,Tropical,slope_fish
Tropical,slope_comb,-1.93269679392731,Tropical,slope_comb
Tropical,slope_fish,-1.90792175307274,Tropical,slope_fish
Tropical,slope_comb,-1.96299063878499,Tropical,slope_comb
Tropical,slope_fish,-1.92706688937843,Tropical,slope_fish
Tropical,slope_comb,-2.0048106710217,Tropical,slope_comb
Tropical,slope_fish,-1.98087666829096,Tropical,slope_fish
Tropical,slope_comb,-2.04598253118805,Tropical,slope_comb
Tropical,slope_fish,-1.99223534932173,Tropical,slope_fish
Tropical,slope_comb,-2.0143689340743,Tropical,slope_comb
Tropical,slope_fish,-1.99188984538461,Tropical,slope_fish
Tropical,slope_comb,-1.94038767516671,Tropical,slope_comb
Tropical,slope_fish,-1.89695312486805,Tropical,slope_fish
Tropical,slope_comb,-1.99124443763713,Tropical,slope_comb
Tropical,slope_fish,-1.99418200965291,Tropical,slope_fish
Tropical,slope_comb,-1.9606593393575,Tropical,slope_comb
Tropical,slope_fish,-2.01296155000813,Tropical,slope_fish
Tropical,slope_comb,-2.05253127295166,Tropical,slope_comb
Tropical,slope_fish,-1.98394540781683,Tropical,slope_fish
Tropical,slope_comb,-1.99434176976049,Tropical,slope_comb
Tropical,slope_fish,-1.9563340686566,Tropical,slope_fish
Tropical,slope_comb,-1.92990860548183,Tropical,slope_comb
Tropical,slope_fish,-1.88458243856078,Tropical,slope_fish
Tropical,slope_comb,-1.99306079601042,Tropical,slope_comb
Tropical,slope_fish,-1.97711961491763,Tropical,slope_fish
Tropical,slope_comb,-2.15334157212708,Tropical,slope_comb
Tropical,slope_fish,-2.08331275783839,Tropical,slope_fish
Tropical,slope_comb,-1.86115056482681,Tropical,slope_comb
Tropical,slope_fish,-1.80578625393442,Tropical,slope_fish
Tropical,slope_comb,-1.87678133940263,Tropical,slope_comb
Tropical,slope_fish,-1.82881680119634,Tropical,slope_fish
Tropical,slope_comb,-1.95951299299964,Tropical,slope_comb
Tropical,slope_fish,-1.88643055557801,Tropical,slope_fish
Tropical,slope_comb,-1.92219769281646,Tropical,slope_comb
Tropical,slope_fish,-1.79968040402862,Tropical,slope_fish
Tropical,slope_comb,-2.09455544624861,Tropical,slope_comb
Tropical,slope_fish,-2.09134294574936,Tropical,slope_fish
Tropical,slope_comb,-1.82895535983798,Tropical,slope_comb
Tropical,slope_fish,-1.80089654075172,Tropical,slope_fish
Tropical,slope_comb,-1.97831724756553,Tropical,slope_comb
Tropical,slope_fish,-1.97158729686272,Tropical,slope_fish
Tropical,slope_comb,-1.89192974897806,Tropical,slope_comb
Tropical,slope_fish,-1.73824514066354,Tropical,slope_fish
Tropical,slope_comb,-1.79135015851539,Tropical,slope_comb
Tropical,slope_fish,-1.76667987641227,Tropical,slope_fish
Tropical,slope_comb,-1.9064351487927,Tropical,slope_comb
Tropical,slope_fish,-1.88434475897628,Tropical,slope_fish
Tropical,slope_comb,-1.99445279327356,Tropical,slope_comb
Tropical,slope_fish,-1.91549195871766,Tropical,slope_fish
Tropical,slope_comb,-2.09698684813996,Tropical,slope_comb
Tropical,slope_fish,-2.04864586819175,Tropical,slope_fish
Tropical,slope_comb,-2.00334548235299,Tropical,slope_comb
Tropical,slope_fish,-1.98858187493848,Tropical,slope_fish
Tropical,slope_comb,-2.02734905980201,Tropical,slope_comb
Tropical,slope_fish,-2.01027077800265,Tropical,slope_fish
Tropical,slope_comb,-2.06963048296486,Tropical,slope_comb
Tropical,slope_fish,-2.07297443306463,Tropical,slope_fish
Tropical,slope_comb,-2.00917682440515,Tropical,slope_comb
Tropical,slope_fish,-2.00060125225999,Tropical,slope_fish
Tropical,slope_comb,-2.12103710618966,Tropical,slope_comb
Tropical,slope_fish,-2.14897178434917,Tropical,slope_fish
Tropical,slope_comb,-1.99328156487044,Tropical,slope_comb
Tropical,slope_fish,-1.97360476186151,Tropical,slope_fish
Tropical,slope_comb,-1.79469935887547,Tropical,slope_comb
Tropical,slope_fish,-1.75641061645058,Tropical,slope_fish
Tropical,slope_comb,-2.07838855319983,Tropical,slope_comb
Tropical,slope_fish,-2.08099762390898,Tropical,slope_fish
Tropical,slope_comb,-2.02136057202701,Tropical,slope_comb
Tropical,slope_fish,-1.99724615477508,Tropical,slope_fish
Tropical,slope_comb,-2.0915520124691,Tropical,slope_comb
Tropical,slope_fish,-2.10979044556317,Tropical,slope_fish
Tropical,slope_comb,-2.06337521586338,Tropical,slope_comb
Tropical,slope_fish,-2.05455898743581,Tropical,slope_fish
Tropical,slope_comb,-2.16059621923293,Tropical,slope_comb
Tropical,slope_fish,-2.15273393487892,Tropical,slope_fish
Tropical,slope_comb,-1.93972367458479,Tropical,slope_comb
Tropical,slope_fish,-1.88371811145227,Tropical,slope_fish
Tropical,slope_comb,-2.02776245405687,Tropical,slope_comb
Tropical,slope_fish,-2.0360338996535,Tropical,slope_fish
Tropical,slope_comb,-2.09894329391898,Tropical,slope_comb
Tropical,slope_fish,-2.09957415234476,Tropical,slope_fish
Tropical,slope_comb,-1.93296782212146,Tropical,slope_comb
Tropical,slope_fish,-1.90863665219756,Tropical,slope_fish
Tropical,slope_comb,-1.83446313350954,Tropical,slope_comb
Tropical,slope_fish,-1.79388373700167,Tropical,slope_fish
Tropical,slope_comb,-1.72601186329435,Tropical,slope_comb
Tropical,slope_fish,-1.69060472477124,Tropical,slope_fish
Tropical,slope_comb,-2.10313341331712,Tropical,slope_comb
Tropical,slope_fish,-2.12478264008,Tropical,slope_fish
Tropical,slope_comb,-1.98559997194287,Tropical,slope_comb
Tropical,slope_fish,-1.96993048018778,Tropical,slope_fish
Tropical,slope_comb,-2.16218362278823,Tropical,slope_comb
Tropical,slope_fish,-2.15538467817467,Tropical,slope_fish
Tropical,slope_comb,-2.10086279584484,Tropical,slope_comb
Tropical,slope_fish,-2.11240774111415,Tropical,slope_fish
Tropical,slope_comb,-2.09397066019128,Tropical,slope_comb
Tropical,slope_fish,-2.05657876143039,Tropical,slope_fish
Tropical,slope_comb,-1.98972030168435,Tropical,slope_comb
Tropical,slope_fish,-1.92162881976572,Tropical,slope_fish
Tropical,slope_comb,-2.18287618847941,Tropical,slope_comb
Tropical,slope_fish,-2.04581801553715,Tropical,slope_fish
Tropical,slope_comb,-2.00671553762234,Tropical,slope_comb
Tropical,slope_fish,-1.99458634884106,Tropical,slope_fish
Tropical,slope_comb,-1.95726801981712,Tropical,slope_comb
Tropical,slope_fish,-1.92450069975478,Tropical,slope_fish
Tropical,slope_comb,-2.08465211568217,Tropical,slope_comb
Tropical,slope_fish,-2.0906995904519,Tropical,slope_fish
Tropical,slope_comb,-1.71435400222054,Tropical,slope_comb
Tropical,slope_fish,-1.70587351072189,Tropical,slope_fish
Tropical,slope_comb,-1.86816004353095,Tropical,slope_comb
Tropical,slope_fish,-1.86535720172868,Tropical,slope_fish
Tropical,slope_comb,-1.84487040329889,Tropical,slope_comb
Tropical,slope_fish,-1.85752196398503,Tropical,slope_fish
Tropical,slope_comb,-1.66965305137541,Tropical,slope_comb
Tropical,slope_fish,-1.65084688530452,Tropical,slope_fish
Tropical,slope_comb,-1.85110727160107,Tropical,slope_comb
Tropical,slope_fish,-1.849304406533,Tropical,slope_fish
Tropical,slope_comb,-1.87383779329228,Tropical,slope_comb
Tropical,slope_fish,-1.89682657160526,Tropical,slope_fish
Tropical,slope_comb,-1.89309640772702,Tropical,slope_comb
Tropical,slope_fish,-1.89262455895783,Tropical,slope_fish
Tropical,slope_comb,-2.23719596756548,Tropical,slope_comb
Tropical,slope_fish,-1.91778811067719,Tropical,slope_fish
Tropical,slope_comb,-1.73966499586211,Tropical,slope_comb
Tropical,slope_fish,-1.71198514387595,Tropical,slope_fish
Tropical,slope_comb,-1.91889854891363,Tropical,slope_comb
Tropical,slope_fish,-1.89935956997207,Tropical,slope_fish
Tropical,slope_comb,-2.07571461008985,Tropical,slope_comb
Tropical,slope_fish,-2.06889764385565,Tropical,slope_fish
Tropical,slope_comb,-1.96530447335421,Tropical,slope_comb
Tropical,slope_fish,-1.94687116134172,Tropical,slope_fish
Tropical,slope_comb,-1.98237924281967,Tropical,slope_comb
Tropical,slope_fish,-2.00976007783224,Tropical,slope_fish
Tropical,slope_comb,-2.10375604266539,Tropical,slope_comb
Tropical,slope_fish,-2.09172360140426,Tropical,slope_fish
Tropical,slope_comb,-1.95997457466437,Tropical,slope_comb
Tropical,slope_fish,-1.95387796969653,Tropical,slope_fish
Tropical,slope_comb,-1.93869377663261,Tropical,slope_comb
Tropical,slope_fish,-1.93862098573334,Tropical,slope_fish
Tropical,slope_comb,-2.14714366083672,Tropical,slope_comb
Tropical,slope_fish,-2.14999578968278,Tropical,slope_fish
Tropical,slope_comb,-1.94308407932274,Tropical,slope_comb
Tropical,slope_fish,-1.88124707468465,Tropical,slope_fish
Tropical,slope_comb,-2.17468052783116,Tropical,slope_comb
Tropical,slope_fish,-1.9244833497934,Tropical,slope_fish
Tropical,slope_comb,-1.92588140852912,Tropical,slope_comb
Tropical,slope_fish,-1.86282023498356,Tropical,slope_fish
Tropical,slope_comb,-1.92673906346994,Tropical,slope_comb
Tropical,slope_fish,-1.8914049822626,Tropical,slope_fish
Tropical,slope_comb,-1.87362175259697,Tropical,slope_comb
Tropical,slope_fish,-1.84383737074627,Tropical,slope_fish
Tropical,slope_comb,-1.89712909903998,Tropical,slope_comb
Tropical,slope_fish,-1.86339840633971,Tropical,slope_fish
Tropical,slope_comb,-1.97324069839914,Tropical,slope_comb
Tropical,slope_fish,-1.87436490945876,Tropical,slope_fish
Tropical,slope_comb,-1.93698449678325,Tropical,slope_comb
Tropical,slope_fish,-1.89382567680846,Tropical,slope_fish
Tropical,slope_comb,-1.93278856905284,Tropical,slope_comb
Tropical,slope_fish,-1.92480766787454,Tropical,slope_fish
Tropical,slope_comb,-1.72560044927087,Tropical,slope_comb
Tropical,slope_fish,-1.58803424934235,Tropical,slope_fish
Tropical,slope_comb,-1.79454532066346,Tropical,slope_comb
Tropical,slope_fish,-1.74398822376532,Tropical,slope_fish
Tropical,slope_comb,-1.92772008894942,Tropical,slope_comb
Tropical,slope_fish,-1.88619872922384,Tropical,slope_fish
Tropical,slope_comb,-1.99632690189254,Tropical,slope_comb
Tropical,slope_fish,-1.88123002362606,Tropical,slope_fish
Tropical,slope_comb,-2.00023774392998,Tropical,slope_comb
Tropical,slope_fish,-1.96712419181205,Tropical,slope_fish
Tropical,slope_comb,-1.84452873968804,Tropical,slope_comb
Tropical,slope_fish,-1.77504498637758,Tropical,slope_fish
Tropical,slope_comb,-2.02633217264169,Tropical,slope_comb
Tropical,slope_fish,-1.83337496041213,Tropical,slope_fish
Tropical,slope_comb,-2.05600314340451,Tropical,slope_comb
Tropical,slope_fish,-1.94398749779729,Tropical,slope_fish
Tropical,slope_comb,-1.94545146492694,Tropical,slope_comb
Tropical,slope_fish,-1.84962515835507,Tropical,slope_fish
Tropical,slope_comb,-1.73186409115615,Tropical,slope_comb
Tropical,slope_fish,-1.66192412902646,Tropical,slope_fish
Tropical,slope_comb,-2.00745490427218,Tropical,slope_comb
Tropical,slope_fish,-1.88510628515048,Tropical,slope_fish
Tropical,slope_comb,-1.73354311472893,Tropical,slope_comb
Tropical,slope_fish,-1.61358495827467,Tropical,slope_fish
Tropical,slope_comb,-1.97563526963803,Tropical,slope_comb
Tropical,slope_fish,-1.91235092218787,Tropical,slope_fish
Tropical,slope_comb,-1.91226050113364,Tropical,slope_comb
Tropical,slope_fish,-1.82153269436276,Tropical,slope_fish
Tropical,slope_comb,-1.76190497239673,Tropical,slope_comb
Tropical,slope_fish,-1.65532580638379,Tropical,slope_fish
Tropical,slope_comb,-1.81459494131486,Tropical,slope_comb
Tropical,slope_fish,-1.67764650270189,Tropical,slope_fish
Tropical,slope_comb,-2.04488459510747,Tropical,slope_comb
Tropical,slope_fish,-1.83731365611022,Tropical,slope_fish
Tropical,slope_comb,-2.05448756995416,Tropical,slope_comb
Tropical,slope_fish,-1.90714944265811,Tropical,slope_fish
Tropical,slope_comb,-2.0365034233008,Tropical,slope_comb
Tropical,slope_fish,-1.84924969792084,Tropical,slope_fish
Tropical,slope_comb,-2.02684946526428,Tropical,slope_comb
Tropical,slope_fish,-1.82981200495115,Tropical,slope_fish
Tropical,slope_comb,-1.70311435403446,Tropical,slope_comb
Tropical,slope_fish,-1.64319521773088,Tropical,slope_fish
Tropical,slope_comb,-2.07143148178148,Tropical,slope_comb
Tropical,slope_fish,-1.94355446689448,Tropical,slope_fish
Tropical,slope_comb,-2.1115542750085,Tropical,slope_comb
Tropical,slope_fish,-1.93347480738356,Tropical,slope_fish
Tropical,slope_comb,-2.04923485207636,Tropical,slope_comb
Tropical,slope_fish,-2.03617285474401,Tropical,slope_fish
Tropical,slope_comb,-1.79800186937038,Tropical,slope_comb
Tropical,slope_fish,-1.65965587394487,Tropical,slope_fish
Tropical,slope_comb,-1.75705731239054,Tropical,slope_comb
Tropical,slope_fish,-1.69957867836418,Tropical,slope_fish
Tropical,slope_comb,-1.93867983178376,Tropical,slope_comb
Tropical,slope_fish,-1.81525384222589,Tropical,slope_fish
Tropical,slope_comb,-1.96295745473124,Tropical,slope_comb
Tropical,slope_fish,-1.7885819239644,Tropical,slope_fish
Tropical,slope_comb,-1.96273407978943,Tropical,slope_comb
Tropical,slope_fish,-1.76750008567666,Tropical,slope_fish
Tropical,slope_comb,-2.01860846769304,Tropical,slope_comb
Tropical,slope_fish,-1.79544477991253,Tropical,slope_fish
Tropical,slope_comb,-2.04250387839969,Tropical,slope_comb
Tropical,slope_fish,-1.91297037152975,Tropical,slope_fish
Tropical,slope_comb,-1.97876075876324,Tropical,slope_comb
Tropical,slope_fish,-1.94762303774481,Tropical,slope_fish
Tropical,slope_comb,-2.12774185193415,Tropical,slope_comb
Tropical,slope_fish,-2.1141348590558,Tropical,slope_fish
Tropical,slope_comb,-2.05351411144533,Tropical,slope_comb
Tropical,slope_fish,-2.03910578075852,Tropical,slope_fish
Tropical,slope_comb,-1.95293114640776,Tropical,slope_comb
Tropical,slope_fish,-1.90446684108658,Tropical,slope_fish
Tropical,slope_comb,-2.06637700801761,Tropical,slope_comb
Tropical,slope_fish,-2.05816788118528,Tropical,slope_fish
Tropical,slope_comb,-2.06713499342616,Tropical,slope_comb
Tropical,slope_fish,-2.00944321542762,Tropical,slope_fish
Tropical,slope_comb,-2.08350627941383,Tropical,slope_comb
Tropical,slope_fish,-1.89966785476143,Tropical,slope_fish
Tropical,slope_comb,-2.05748478079029,Tropical,slope_comb
Tropical,slope_fish,-1.92383007732843,Tropical,slope_fish
Tropical,slope_comb,-2.05614853347562,Tropical,slope_comb
Tropical,slope_fish,-1.93420204585987,Tropical,slope_fish
Tropical,slope_comb,-2.17906311116785,Tropical,slope_comb
Tropical,slope_fish,-1.96814850162258,Tropical,slope_fish
Tropical,slope_comb,-2.10920629363241,Tropical,slope_comb
Tropical,slope_fish,-1.98123388078052,Tropical,slope_fish
Tropical,slope_comb,-2.11256532438178,Tropical,slope_comb
Tropical,slope_fish,-1.97761189937252,Tropical,slope_fish
Tropical,slope_comb,-2.06798924396274,Tropical,slope_comb
Tropical,slope_fish,-1.89977009116424,Tropical,slope_fish
Tropical,slope_comb,-1.99717879666601,Tropical,slope_comb
Tropical,slope_fish,-1.91513936029082,Tropical,slope_fish
Tropical,slope_comb,-1.92202269528154,Tropical,slope_comb
Tropical,slope_fish,-1.89193627640116,Tropical,slope_fish
Tropical,slope_comb,-1.96195632978996,Tropical,slope_comb
Tropical,slope_fish,-1.78521516588441,Tropical,slope_fish
Tropical,slope_comb,-2.13282299783699,Tropical,slope_comb
Tropical,slope_fish,-1.94132091284209,Tropical,slope_fish
Tropical,slope_comb,-1.86519863573532,Tropical,slope_comb
Tropical,slope_fish,-1.83748434359729,Tropical,slope_fish
Tropical,slope_comb,-2.1129814015344,Tropical,slope_comb
Tropical,slope_fish,-2.00776624703886,Tropical,slope_fish
Tropical,slope_comb,-2.09790183139204,Tropical,slope_comb
Tropical,slope_fish,-2.01013756019436,Tropical,slope_fish
Tropical,slope_comb,-1.90591516529321,Tropical,slope_comb
Tropical,slope_fish,-1.83569374404196,Tropical,slope_fish
Tropical,slope_comb,-1.9518715152501,Tropical,slope_comb
Tropical,slope_fish,-1.88517329381238,Tropical,slope_fish
Tropical,slope_comb,-1.92584813404514,Tropical,slope_comb
Tropical,slope_fish,-1.87675322508662,Tropical,slope_fish
Tropical,slope_comb,-2.02849767340033,Tropical,slope_comb
Tropical,slope_fish,-1.8713626319045,Tropical,slope_fish
Tropical,slope_comb,-1.84298496705134,Tropical,slope_comb
Tropical,slope_fish,-1.76450766106958,Tropical,slope_fish
Tropical,slope_comb,-1.989570119988,Tropical,slope_comb
Tropical,slope_fish,-1.94634160889426,Tropical,slope_fish
Tropical,slope_comb,-2.16522854104586,Tropical,slope_comb
Tropical,slope_fish,-2.08012556768094,Tropical,slope_fish
Tropical,slope_comb,-1.92333031690924,Tropical,slope_comb
Tropical,slope_fish,-1.87487676363339,Tropical,slope_fish
Tropical,slope_comb,-1.90497313475817,Tropical,slope_comb
Tropical,slope_fish,-1.64451581860332,Tropical,slope_fish
Tropical,slope_comb,-2.01192975540425,Tropical,slope_comb
Tropical,slope_fish,-1.9426459338666,Tropical,slope_fish
Tropical,slope_comb,-2.07875007033578,Tropical,slope_comb
Tropical,slope_fish,-1.98076703611236,Tropical,slope_fish
Tropical,slope_comb,-1.9116585694091,Tropical,slope_comb
Tropical,slope_fish,-1.85451921081253,Tropical,slope_fish
Tropical,slope_comb,-1.91806403617073,Tropical,slope_comb
Tropical,slope_fish,-1.87724885466967,Tropical,slope_fish
Tropical,slope_comb,-2.00702588744708,Tropical,slope_comb
Tropical,slope_fish,-1.97553669452032,Tropical,slope_fish
Tropical,slope_comb,-1.84295347080663,Tropical,slope_comb
Tropical,slope_fish,-1.79480751005172,Tropical,slope_fish
Tropical,slope_comb,-1.83206034648661,Tropical,slope_comb
Tropical,slope_fish,-1.78995559264222,Tropical,slope_fish
Tropical,slope_comb,-1.93706404732275,Tropical,slope_comb
Tropical,slope_fish,-1.89844929834363,Tropical,slope_fish
Tropical,slope_comb,-1.92119327865143,Tropical,slope_comb
Tropical,slope_fish,-1.8738518729262,Tropical,slope_fish
Tropical,slope_comb,-1.8758658669937,Tropical,slope_comb
Tropical,slope_fish,-1.82386773835284,Tropical,slope_fish
Tropical,slope_comb,-1.87688946997017,Tropical,slope_comb
Tropical,slope_fish,-1.82895380003939,Tropical,slope_fish
Tropical,slope_comb,-1.66628623000547,Tropical,slope_comb
Tropical,slope_fish,-1.52424515445702,Tropical,slope_fish
Tropical,slope_comb,-2.01429700762905,Tropical,slope_comb
Tropical,slope_fish,-2.00665059708354,Tropical,slope_fish
Tropical,slope_comb,-1.94885709392427,Tropical,slope_comb
Tropical,slope_fish,-1.91210014368771,Tropical,slope_fish
Tropical,slope_comb,-2.020675519525,Tropical,slope_comb
Tropical,slope_fish,-2.00322498848024,Tropical,slope_fish
Tropical,slope_comb,-1.88751041311872,Tropical,slope_comb
Tropical,slope_fish,-1.8593929495827,Tropical,slope_fish
Tropical,slope_comb,-1.93297084127524,Tropical,slope_comb
Tropical,slope_fish,-1.89970372851534,Tropical,slope_fish
Tropical,slope_comb,-1.91832988998753,Tropical,slope_comb
Tropical,slope_fish,-1.87277025714961,Tropical,slope_fish
Tropical,slope_comb,-1.92316013007726,Tropical,slope_comb
Tropical,slope_fish,-1.87195865440579,Tropical,slope_fish
Tropical,slope_comb,-1.87504080770542,Tropical,slope_comb
Tropical,slope_fish,-1.84801054001092,Tropical,slope_fish
Tropical,slope_comb,-1.94556128877017,Tropical,slope_comb
Tropical,slope_fish,-1.90822209005987,Tropical,slope_fish
Tropical,slope_comb,-1.81118934545888,Tropical,slope_comb
Tropical,slope_fish,-1.74694732834314,Tropical,slope_fish
Tropical,slope_comb,-1.86906364303226,Tropical,slope_comb
Tropical,slope_fish,-1.83548969709561,Tropical,slope_fish
Tropical,slope_comb,-1.84639535446844,Tropical,slope_comb
Tropical,slope_fish,-1.75104367283024,Tropical,slope_fish
Tropical,slope_comb,-1.91312986046125,Tropical,slope_comb
Tropical,slope_fish,-1.81507652040924,Tropical,slope_fish
Tropical,slope_comb,-1.93757902258236,Tropical,slope_comb
Tropical,slope_fish,-1.81519015166248,Tropical,slope_fish
Tropical,slope_comb,-1.91252190999591,Tropical,slope_comb
Tropical,slope_fish,-1.84092576325454,Tropical,slope_fish
Tropical,slope_comb,-2.02335039997277,Tropical,slope_comb
Tropical,slope_fish,-1.98829102670677,Tropical,slope_fish
Tropical,slope_comb,-1.87175138591977,Tropical,slope_comb
Tropical,slope_fish,-1.81016081569761,Tropical,slope_fish
Temperate,slope_comb,-1.8277647177862,Temperate,slope_comb
Temperate,slope_fish,-1.45390938797068,Temperate,slope_fish
Temperate,slope_comb,-1.8342316958335,Temperate,slope_comb
Temperate,slope_fish,-1.37273357769074,Temperate,slope_fish
Temperate,slope_comb,-1.6126976409641,Temperate,slope_comb
Temperate,slope_fish,-1.36626070611182,Temperate,slope_fish
Temperate,slope_comb,-1.77398422229453,Temperate,slope_comb
Temperate,slope_fish,-1.63304221212125,Temperate,slope_fish
Temperate,slope_comb,-1.67425247587501,Temperate,slope_comb
Temperate,slope_fish,-1.46308479610591,Temperate,slope_fish
Temperate,slope_comb,-1.82282468584898,Temperate,slope_comb
Temperate,slope_fish,-1.6680768949751,Temperate,slope_fish
Temperate,slope_comb,-1.79817963264035,Temperate,slope_comb
Temperate,slope_fish,-1.5157283836625,Temperate,slope_fish
Temperate,slope_comb,-1.73524526095695,Temperate,slope_comb
Temperate,slope_fish,-1.49042188046695,Temperate,slope_fish
Temperate,slope_comb,-1.73308167086043,Temperate,slope_comb
Temperate,slope_fish,-1.43449375664205,Temperate,slope_fish
Temperate,slope_comb,-1.76412974558346,Temperate,slope_comb
Temperate,slope_fish,-1.56335695447988,Temperate,slope_fish
Temperate,slope_comb,-1.71564017111208,Temperate,slope_comb
Temperate,slope_fish,-1.36827683039355,Temperate,slope_fish
Temperate,slope_comb,-1.95178128864341,Temperate,slope_comb
Temperate,slope_fish,-1.50460129007178,Temperate,slope_fish
Temperate,slope_comb,-1.78753826970162,Temperate,slope_comb
Temperate,slope_fish,-1.50968138727075,Temperate,slope_fish
Temperate,slope_comb,-1.76371085328107,Temperate,slope_comb
Temperate,slope_fish,-1.5603845751995,Temperate,slope_fish
Temperate,slope_comb,-1.72104249015444,Temperate,slope_comb
Temperate,slope_fish,-1.3833580259537,Temperate,slope_fish
Temperate,slope_comb,-1.72304916046901,Temperate,slope_comb
Temperate,slope_fish,-1.48315749843905,Temperate,slope_fish
Temperate,slope_comb,-1.64700320167583,Temperate,slope_comb
Temperate,slope_fish,-1.58650478851622,Temperate,slope_fish
Temperate,slope_comb,-1.75398041254983,Temperate,slope_comb
Temperate,slope_fish,-1.5451726360138,Temperate,slope_fish
Temperate,slope_comb,-1.81299585651712,Temperate,slope_comb
Temperate,slope_fish,-1.5253006717572,Temperate,slope_fish
Temperate,slope_comb,-1.77231424969218,Temperate,slope_comb
Temperate,slope_fish,-1.5420827500479,Temperate,slope_fish
Temperate,slope_comb,-1.78933263756316,Temperate,slope_comb
Temperate,slope_fish,-1.52906006334079,Temperate,slope_fish
Temperate,slope_comb,-1.73728438816841,Temperate,slope_comb
Temperate,slope_fish,-1.61537037713506,Temperate,slope_fish
Temperate,slope_comb,-1.85281382924363,Temperate,slope_comb
Temperate,slope_fish,-1.60004503981356,Temperate,slope_fish
Temperate,slope_comb,-1.78898793359035,Temperate,slope_comb
Temperate,slope_fish,-1.53040984407332,Temperate,slope_fish
Temperate,slope_comb,-1.76233678860419,Temperate,slope_comb
Temperate,slope_fish,,Temperate,slope_fish
Temperate,slope_comb,-1.79467467777927,Temperate,slope_comb
Temperate,slope_fish,-1.53861425278821,Temperate,slope_fish
Temperate,slope_comb,-1.6620209536721,Temperate,slope_comb
Temperate,slope_fish,-1.44329570934955,Temperate,slope_fish
Temperate,slope_comb,-1.69462854386939,Temperate,slope_comb
Temperate,slope_fish,-1.4869839971501,Temperate,slope_fish
Temperate,slope_comb,-1.88819035184559,Temperate,slope_comb
Temperate,slope_fish,-1.56992535671085,Temperate,slope_fish
Temperate,slope_comb,-1.7050670444908,Temperate,slope_comb
Temperate,slope_fish,-1.26824296722121,Temperate,slope_fish
Temperate,slope_comb,-1.77446567192786,Temperate,slope_comb
Temperate,slope_fish,-1.82375990952332,Temperate,slope_fish
Temperate,slope_comb,-1.71809982577132,Temperate,slope_comb
Temperate,slope_fish,-1.50375435684257,Temperate,slope_fish
Temperate,slope_comb,-1.80310577053534,Temperate,slope_comb
Temperate,slope_fish,-1.50957033201252,Temperate,slope_fish
Temperate,slope_comb,-1.74150028677472,Temperate,slope_comb
Temperate,slope_fish,-1.33576801454404,Temperate,slope_fish
Temperate,slope_comb,-1.75926862999856,Temperate,slope_comb
Temperate,slope_fish,-1.38146918085994,Temperate,slope_fish
Temperate,slope_comb,-1.84845247629385,Temperate,slope_comb
Temperate,slope_fish,-1.5172969101549,Temperate,slope_fish
Temperate,slope_comb,-1.6919502677954,Temperate,slope_comb
Temperate,slope_fish,-1.48710692470239,Temperate,slope_fish
Temperate,slope_comb,-1.69224885233973,Temperate,slope_comb
Temperate,slope_fish,,Temperate,slope_fish
Temperate,slope_comb,-1.64270460291904,Temperate,slope_comb
Temperate,slope_fish,-1.45644915328165,Temperate,slope_fish
Temperate,slope_comb,-1.71916172805906,Temperate,slope_comb
Temperate,slope_fish,-1.32580774458859,Temperate,slope_fish
